acc_sum,block,block_c,condition,correct,correct_response,datetime,endtime,flanker,jitter,project,response,response_test_buffer_response,response_test_target_response,response_time,response_time_test_buffer_response,response_time_test_target_response,row_sel,session_number,start_end,starttime,subject_id,target,task,task_vers,time_test_buffer,time_test_buffer_response,time_test_constants,time_test_flanker,time_test_jitter,time_test_logger,time_test_target,time_test_target_response,time_test_variables,trial
0,prac,1,inc,0,m,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),303409.59999999986,pear,900,I,None,,,1799,,,14,1,4960.399999999907,298449.19999999995,9999,iron,NF,C,,,,,,,,,,1
0,prac,1,con,0,z,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),308475.0,orange,1000,I,None,,,1799,,,3,1,5060.300000000047,303414.69999999995,9999,orange,NF,C,,,,,,,,,,2
1,prac,1,con,1,m,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),310941.0,bronze,800,I,m,,,366,,,9,1,2461.6999999999534,308479.30000000005,9999,bronze,NF,C,,,,,,,,,,3
2,prac,1,con,1,m,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),313706.5,silver,1000,I,m,,,459,,,11,1,2761.0,310945.5,9999,silver,NF,C,,,,,,,,,,4
2,prac,1,inc,0,m,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),316422.5,plum,1100,I,z,,,313,,,16,1,2710.4000000001397,313712.09999999986,9999,lead,NF,C,,,,,,,,,,5
3,prac,1,con,1,z,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),319121.59999999986,kiwi,1000,I,z,,,393,,,7,1,2694.399999999907,316427.19999999995,9999,kiwi,NF,C,,,,,,,,,,6
4,prac,1,inc,1,z,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),321920.80000000005,lead,1100,I,z,,,386,,,8,1,2794.5,319126.30000000005,9999,plum,NF,C,,,,,,,,,,7
5,prac,1,con,1,z,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),324404.5,banana,800,I,z,,,367,,,1,1,2479.8000000000466,321924.69999999995,9999,banana,NF,C,,,,,,,,,,8
6,prac,1,inc,1,m,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),327519.80000000005,raisin,1100,I,m,,,577,,,12,1,3110.7000000001863,324409.09999999986,9999,cobalt,NF,C,,,,,,,,,,9
7,prac,1,inc,1,z,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),330118.19999999995,copper,900,I,z,,,390,,,2,1,2593.6999999999534,327524.5,9999,cherry,NF,C,,,,,,,,,,10
8,prac,1,con,1,m,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),332750.59999999986,zinc,1000,I,m,,,331,,,15,1,2627.7999999998137,330122.80000000005,9999,zinc,NF,C,,,,,,,,,,11
8,prac,1,inc,0,m,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),335416.59999999986,cherry,900,I,z,,,461,,,10,1,2661.899999999907,332754.69999999995,9999,copper,NF,C,,,,,,,,,,12
9,prac,1,inc,1,z,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),338099.09999999986,iron,900,I,z,,,467,,,6,1,2678.5999999998603,335420.5,9999,pear,NF,C,,,,,,,,,,13
10,prac,1,inc,1,z,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),340998.09999999986,cobalt,1100,I,z,,,498,,,4,1,2895.0999999998603,338103.0,9999,raisin,NF,C,,,,,,,,,,14
10,prac,1,con,0,m,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),343447.30000000005,gold,800,I,z,,,339,,,13,1,2444.9000000001397,341002.3999999999,9999,gold,NF,C,,,,,,,,,,15
11,prac,1,con,1,z,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),345946.59999999986,lime,800,I,z,,,386,,,5,1,2495.2999999998137,343451.30000000005,9999,lime,NF,C,,,,,,,,,,16
0,test,1,inc,0,m,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),415874.09999999986,cherry,900,I,None,None,None,1815,1815.0,199.0,86,1,3442.0999999998603,412432.0,9999,silver,NF,C,406091,406091,404464,405374,404465,407906,405891,405891,407906,1
1,test,1,inc,1,z,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),418073.8999999999,cobalt,1100,I,z,z,None,553,354.0,199.0,32,1,2194.8000000000466,415879.09999999986,9999,raisin,NF,C,409740,409740,407911,409023,407912,410106,409540,409540,410106,2
2,test,1,con,1,z,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),420040.8999999999,lime,1000,I,z,z,None,422,223.0,199.0,35,1,1962.8000000000466,418078.09999999986,9999,lime,NF,C,411839,411839,410110,411122,410110,412073,411639,411639,412073,3
3,test,1,inc,1,z,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),422289.19999999995,lead,1100,I,z,z,None,605,405.0,200.0,64,1,2244.3000000000466,420044.8999999999,9999,plum,NF,C,413905,413905,412077,413189,412077,414321,413705,413705,414321,4
4,test,1,inc,1,m,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),424438.59999999986,raisin,1100,I,m,m,None,516,316.0,200.0,96,1,2145.0,422293.59999999986,9999,cobalt,NF,C,416154,416154,414326,415438,414326,416471,415954,415954,416471,5
5,test,1,inc,1,z,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),426454.3999999999,cobalt,1100,I,z,z,None,365,166.0,199.0,24,1,2012.1999999999534,424442.19999999995,9999,orange,NF,C,418304,418304,416474,417587,416475,418487,418104,418104,418486,6
5,test,1,con,0,m,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),428437.30000000005,gold,900,I,z,z,None,533,334.0,199.0,98,1,1979.1000000000931,426458.19999999995,9999,gold,NF,C,420120,420120,418490,419403,418491,420469,419920,419920,420469,7
6,test,1,inc,1,m,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),430369.80000000005,lime,800,I,m,m,None,587,388.0,199.0,125,1,1928.6000000000931,428441.19999999995,9999,lead,NF,C,422002,422002,420473,421286,420474,422402,421803,421803,422402,8
7,test,1,inc,1,m,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),432319.30000000005,cherry,900,I,m,m,None,515,315.0,200.0,94,1,1945.4000000001397,430373.8999999999,9999,cobalt,NF,C,424035,424035,422406,423319,422406,424351,423835,423835,424351,9
8,test,1,con,1,z,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),434085.30000000005,plum,900,I,z,z,None,317,118.0,199.0,58,1,1762.1000000000931,432323.19999999995,9999,plum,NF,C,425984,425984,424355,425268,424356,426117,425785,425785,426117,10
9,test,1,con,1,z,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),436118.19999999995,banana,1100,I,z,z,None,391,191.0,200.0,4,1,2028.3999999999069,434089.80000000005,9999,banana,NF,C,427951,427951,426122,427234,426122,428150,427750,427750,428150,11
10,test,1,inc,1,m,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),437884.19999999995,pear,900,I,m,m,None,327,127.0,200.0,126,1,1761.6000000000931,436122.59999999986,9999,lead,NF,C,429783,429783,428155,429067,428155,429916,429583,429583,429916,12
10,test,1,con,0,z,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),439633.69999999995,raisin,800,I,m,m,None,404,204.0,200.0,25,1,1745.6000000000931,437888.09999999986,9999,raisin,NF,C,431450,431450,429920,430733,429920,431666,431249,431249,431666,13
11,test,1,con,1,m,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),441433.09999999986,cobalt,800,I,m,m,None,462,263.0,199.0,89,1,1795.3999999999069,439637.69999999995,9999,cobalt,NF,C,433199,433199,431670,432482,431670,433465,432999,432999,433465,14
12,test,1,con,1,m,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),443266.0,bronze,900,I,m,m,None,412,197.0,215.0,66,1,1828.9000000001397,441437.09999999986,9999,bronze,NF,C,435098,435098,433469,434382,433469,435298,434883,434883,435298,15
13,test,1,con,1,m,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),445099.59999999986,gold,800,I,m,m,None,495,295.0,200.0,97,1,1829.7999999998137,443269.80000000005,9999,gold,NF,C,436831,436831,435302,436115,435302,437132,436631,436631,437132,16
14,test,1,con,1,m,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),447014.69999999995,iron,1000,I,m,m,None,366,167.0,199.0,107,1,1911.1999999999534,445103.5,9999,iron,NF,C,438864,438864,437136,438147,437136,439047,438664,438664,439047,17
15,test,1,con,1,z,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),448764.09999999986,orange,900,I,z,z,None,309,110.0,199.0,18,1,1745.5999999998603,447018.5,9999,orange,NF,C,440680,440680,439051,439963,439051,440796,440480,440480,440796,18
16,test,1,con,1,m,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),450696.8999999999,copper,800,I,m,m,None,589,389.0,200.0,73,1,1928.5,448768.3999999999,9999,copper,NF,C,442329,442329,440800,441613,440801,442729,442129,442129,442729,19
17,test,1,inc,1,z,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),452462.80000000005,gold,800,I,z,z,None,432,232.0,200.0,53,1,1762.0,450700.80000000005,9999,kiwi,NF,C,444262,444262,442733,443546,442733,444495,444062,444062,444495,20
18,test,1,con,1,m,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),454545.5,bronze,800,I,m,m,None,747,547.0,200.0,65,1,2078.5,452467.0,9999,bronze,NF,C,446028,446028,444499,445312,444499,446578,445828,445828,446578,21
19,test,1,con,1,z,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),456494.8999999999,cherry,1000,I,z,z,None,414,215.0,199.0,11,1,1944.0,454550.8999999999,9999,cherry,NF,C,448311,448311,446583,447594,446583,448527,448111,448111,448527,22
20,test,1,con,1,m,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),458427.80000000005,zinc,1000,I,m,m,None,394,194.0,200.0,115,1,1929.1000000000931,456498.69999999995,9999,zinc,NF,C,450260,450260,448531,449544,448531,450460,450060,450060,450460,23
21,test,1,inc,1,z,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),460177.3999999999,gold,800,I,z,z,None,413,213.0,200.0,45,1,1745.5,458431.8999999999,9999,pear,NF,C,451993,451993,450464,451276,450464,452209,451793,451793,452209,24
22,test,1,inc,1,m,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),462160.0,lime,800,I,m,m,None,640,440.0,200.0,109,1,1978.1999999999534,460181.80000000005,9999,iron,NF,C,453742,453742,452214,453026,452214,454192,453542,453542,454192,25
22,test,1,inc,0,m,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),464109.30000000005,kiwi,1000,I,z,z,None,401,201.0,200.0,119,1,1945.4000000001397,462163.8999999999,9999,zinc,NF,C,455925,455925,454196,455209,454196,456141,455725,455725,456141,26
23,test,1,inc,1,m,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),466441.8999999999,plum,1100,I,m,m,None,686,486.0,200.0,104,1,2328.399999999907,464113.5,9999,gold,NF,C,457976,457976,456146,457258,456146,458474,457774,457775,458474,27
24,test,1,con,1,m,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),468574.80000000005,silver,800,I,m,m,None,669,466.0,203.0,81,1,2129.0,466445.80000000005,9999,silver,NF,C,460125,460125,458478,459291,458478,460607,459921,459921,460607,28
25,test,1,inc,1,z,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),470640.59999999986,zinc,1000,I,z,z,None,538,339.0,199.0,63,1,2062.0999999998603,468578.5,9999,plum,NF,C,462323,462323,460611,461623,460611,462673,462124,462124,462673,29
26,test,1,con,1,m,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),472840.8999999999,silver,900,I,m,m,None,764,564.0,200.0,82,1,2196.5,470644.3999999999,9999,silver,NF,C,464306,464306,462676,463589,462677,464873,464106,464106,464873,30
27,test,1,inc,1,m,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),474806.19999999995,banana,800,I,m,m,None,617,417.0,200.0,69,1,1961.6999999999534,472844.5,9999,bronze,NF,C,466405,466405,464877,465689,464877,466838,466205,466205,466838,31
28,test,1,inc,1,z,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),476872.09999999986,zinc,1000,I,z,z,None,524,324.0,200.0,39,1,2061.7999999998137,474810.30000000005,9999,lime,NF,C,468571,468571,466842,467855,466843,468904,468371,468371,468904,32
29,test,1,con,1,z,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),478838.0,kiwi,900,I,z,z,None,526,326.0,200.0,50,1,1961.8000000000466,476876.19999999995,9999,kiwi,NF,C,470537,470537,468908,469821,468908,470870,470337,470337,470870,33
30,test,1,inc,1,z,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),480970.5,lead,1100,I,z,z,None,495,295.0,200.0,48,1,2128.600000000093,478841.8999999999,9999,pear,NF,C,472703,472703,470874,471987,470874,473003,472503,472503,473002,34
31,test,1,con,1,z,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),482970.09999999986,banana,900,I,z,z,None,554,354.0,200.0,2,1,1995.7999999998137,480974.30000000005,9999,banana,NF,C,474636,474636,473006,473920,473007,475002,474436,474436,475002,35
32,test,1,inc,1,z,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),484869.59999999986,iron,900,I,z,z,None,459,259.0,200.0,54,1,1895.7999999998137,482973.80000000005,9999,kiwi,NF,C,476635,476635,475006,475919,475006,476902,476435,476435,476902,36
33,test,1,con,1,m,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),487318.69999999995,lead,1000,I,m,m,None,899,700.0,199.0,123,1,2445.399999999907,484873.30000000005,9999,lead,NF,C,478635,478635,476905,477919,476906,479351,478435,478435,479351,37
33,test,1,con,0,z,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),490067.69999999995,plum,1100,I,m,m,None,1101,902.0,199.0,60,1,2744.899999999907,487322.80000000005,9999,plum,NF,C,481184,481184,479355,480467,479355,482100,480984,480984,482100,38
34,test,1,inc,1,m,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),492183.69999999995,pear,900,I,m,m,None,589,381.0,208.0,118,1,2112.399999999907,490071.30000000005,9999,zinc,NF,C,483833,483833,482103,483017,482104,484216,483625,483625,484216,39
35,test,1,con,1,z,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),494299.8999999999,cherry,1100,I,z,z,None,478,278.0,200.0,12,1,2111.899999999907,492188.0,9999,cherry,NF,C,486049,486049,484220,485332,484220,486332,485849,485849,486332,40
36,test,1,inc,1,m,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),496465.8999999999,orange,1000,I,m,m,None,629,429.0,200.0,71,1,2162.3000000000466,494303.59999999986,9999,bronze,NF,C,488065,488065,486336,487349,486336,488498,487865,487865,488498,41
37,test,1,con,1,z,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),498381.8999999999,cherry,900,I,z,z,None,475,275.0,200.0,10,1,1912.0999999998603,496469.80000000005,9999,cherry,NF,C,490131,490131,488502,489415,488502,490414,489931,489931,490414,42
38,test,1,con,1,m,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),500564.59999999986,cobalt,1000,I,m,m,None,635,435.0,200.0,91,1,2179.0,498385.59999999986,9999,cobalt,NF,C,492147,492147,490418,491431,490418,492597,491947,491947,492597,43
39,test,1,con,1,m,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),502847.30000000005,lead,1100,I,m,m,None,639,440.0,199.0,124,1,2279.0,500568.30000000005,9999,lead,NF,C,494430,494430,492600,493713,492601,494879,494230,494230,494879,44
40,test,1,con,1,m,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),505146.59999999986,iron,1100,I,m,m,None,654,454.0,200.0,108,1,2295.2999999998137,502851.30000000005,9999,iron,NF,C,496712,496712,494883,495996,494884,497179,496512,496512,497179,45
41,test,1,inc,1,m,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),507012.30000000005,pear,900,I,m,m,None,427,227.0,200.0,110,1,1861.9000000001397,505150.3999999999,9999,iron,NF,C,498811,498811,497182,498095,497183,499044,498611,498611,499044,46
42,test,1,con,1,m,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),509078.30000000005,silver,1000,I,m,m,None,531,332.0,199.0,83,1,2062.100000000093,507016.19999999995,9999,silver,NF,C,500778,500778,499048,500061,499049,501110,500578,500578,501110,47
43,test,1,con,1,z,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),510944.3999999999,raisin,900,I,z,z,None,430,231.0,199.0,26,1,1862.5999999998603,509081.80000000005,9999,raisin,NF,C,502744,502744,501114,502027,501114,502976,502544,502544,502976,48
43,test,1,inc,0,z,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),513010.59999999986,silver,1000,I,m,m,None,519,320.0,199.0,31,1,2062.6999999999534,510947.8999999999,9999,raisin,NF,C,504709,504710,502980,503993,502980,505043,504510,504510,505043,49
44,test,1,inc,1,m,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),515168.30000000005,banana,800,I,m,m,None,678,478.0,200.0,85,1,2153.7000000001863,513014.59999999986,9999,silver,NF,C,506576,506576,505047,505860,505047,507200,506376,506376,507200,50
45,test,1,inc,1,m,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),517209.3999999999,orange,1000,I,m,m,None,513,313.0,200.0,79,1,2037.0999999998603,515172.30000000005,9999,copper,NF,C,508925,508925,507204,508209,507205,509242,508725,508725,509241,51
46,test,1,con,1,z,Thu Sep 26 2024 15:12:54 GMT-0500 (Central Daylight Time),519075.30000000005,lime,900,I,z,z,None,419,219.0,200.0,34,1,1862.1000000000931,517213.19999999995,9999,lime,NF,C,510875,510875,509245,510158,509245,511107,510674,510674,511107,52
